Id,ApiGameId,SystemId,Title,Genre,CoverURL,Upc,loose-price,cib-price,GameConsoleId,release-date
19,8462,NES,Advanced Dungeons & Dragons Pool of Radiance,Strategy,http://img1.game-oldies.com/sites/default/files/packshots/nintendo-nes/advanced-dungeons-dragons-pool-of-radiance-usa.png,,$33.20,$49.00,1,1992-04-01
20,8464,NES,Adventure Island,Action & Adventure,https://raw.githubusercontent.com/ramiabraham/cover-art-collection/master/nes/Adventure%20Island.jpg,,$11.24,$29.97,1,1988-09-01
21,12176,NES,Adventure Island 3,Action & Adventure,https://raw.githubusercontent.com/ramiabraham/cover-art-collection/master/nes/Adventure%20Island%203.jpg,,$43.20,$109.37,1,1992-09-01
22,8465,NES,Adventure Island II,Action & Adventure,https://raw.githubusercontent.com/ramiabraham/cover-art-collection/master/nes/Adventure%20Island%202.jpg,,$20.36,$43.25,1,1991-02-01
23,8466,NES,Adventures in the Magic Kingdom,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/c/ce/Adventures_in_the_Magic_Kingdom.png,,$6.96,$19.99,1,1990-06-01
24,8468,NES,Adventures of Bayou Billy,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/2/23/Bayou_Billy_box.jpg,,$4.84,$14.93,1,1989-06-01
25,12119,NES,Adventures of Captain Comic,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/9/99/CaptainComicBoxart.jpg,,$10.88,$26.50,1,1989-01-01
26,12175,NES,Adventures of Dino Riki,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/e/ea/AdventuresofDinoRiki.jpg,,$6.36,$24.19,1,1989-09-01
27,11979,NES,Adventures of Lolo,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/9/9b/BoxArtLolo1%28US%29.jpg,,$10.02,$29.95,1,1989-04-01
28,11980,NES,Adventures of Lolo 2,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/9/9e/Adventures_of_Lolo_2_Cover.png,,$28.18,$59.17,1,1990-03-01
29,8469,NES,Adventures of Lolo 3,Puzzle,https://upload.wikimedia.org/wikipedia/en/c/c7/BoxArtLolo3%28US%29.jpg,,$40.67,$64.99,1,1991-09-01
30,12377,NES,Adventures of Rad Gravity,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/4/49/Radbox3.jpg,,$12.17,$29.97,1,1990-12-01
31,8472,NES,Adventures of Tom Sawyer,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/c/cf/NES_Adventures_of_Tom_Sawyer_Box.JPG,,$9.99,$20.15,1,1989-08-01
32,12177,NES,After Burner,Other,https://server.emulator.games/images/nintendo/after-burner.jpg,,$9.99,$26.41,1,1989-01-01
33,8488,NES,Air Fortress,Other,https://upload.wikimedia.org/wikipedia/en/2/2e/Air_Fortress_Cover.png,,$5.21,$18.46,1,1989-09-01
34,12178,NES,Airwolf,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/0/02/NesAirwolf.jpg,,$5.54,$15.20,1,1989-06-01
35,8491,NES,Al Unser Turbo Racing,Racing,https://upload.wikimedia.org/wikipedia/en/c/c4/Al_Unser_Jr.%27s_Turbo_Racing_Coverart.png,,$5.39,$12.61,1,1988-06-01
36,39509,NES,Aladdin Deck Enhancer,Accessories,https://thumbs.worthpoint.com/zoom/images2/1/0311/13/aladdin-deck-enhancer-sealed-nintendo_1_628ed7d576f3a7f0e6e7142fbb062180.jpg,,$12.50,$25.00,1,1993-01-01
37,8493,NES,Alfred Chicken,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/b/b9/Alfred_Chicken_cover.jpg,,$56.69,$143.31,1,1994-02-01
38,8495,NES,Alien 3,Action & Adventure,https://vignette.wikia.nocookie.net/avp/images/2/28/Alien3_NES.jpg/revision/latest?cb=20160414151617,,$16.38,$40.30,1,1993-03-01
39,12179,NES,Alien Syndrome,Action & Adventure,https://now.estarland.com/images/products/hr/13153/031763101123.jpg,,$9.32,$28.78,1,1988-01-01
40,12180,NES,All-Pro Basketball,Basketball,https://upload.wikimedia.org/wikipedia/en/0/09/All-Pro_Basketball_Cover.png,,$5.15,$15.47,1,1989-12-01
41,12181,NES,Alpha Mission,Action & Adventure,https://www.mobygames.com/images/covers/l/310359-alpha-mission-nes-front-cover.jpg,,$7.35,$27.30,1,1987-10-01
42,38035,NES,Alpha Mission [5 Screw],Action & Adventure,https://www.mobygames.com/images/covers/l/310359-alpha-mission-nes-front-cover.jpg,,$65.57,$182.22,1,1987-09-01
43,12183,NES,Amagon,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/c/c7/Amagon_Cover.png,,$6.35,$18.43,1,1989-04-01
44,8507,NES,American Gladiators,Sports,https://upload.wikimedia.org/wikipedia/en/2/24/American_Gladiators_Coverart.png,,$6.43,$17.44,1,1991-10-01
45,12184,NES,Anticipation,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/8/85/Anticipation_nes.jpg,,$4.38,$10.62,1,1988-11-01
46,12185,NES,Arch Rivals,Basketball,https://upload.wikimedia.org/wikipedia/en/0/0d/Archrival_box.jpg,,$5.03,$17.46,1,1990-11-01
47,12186,NES,Archon,Action & Adventure,http://vgmpf.com/Wiki/images/thumb/8/85/Archon_-_NES_-_Box_-_Front.jpg/416px-Archon_-_NES_-_Box_-_Front.jpg,,$10.95,$24.43,1,1989-12-01
48,8527,NES,Arkanoid,Arcade,https://cdn.thegamesdb.net/images/original/boxart/front/2153-1.jpg,,$11.33,$55.67,1,1987-08-01
49,38015,NES,Arkanoid [5 Screw],Action & Adventure,https://cdn.thegamesdb.net/images/original/boxart/front/2153-1.jpg,,$8.52,$33.08,1,1987-08-01
50,37957,NES,Arkanoid [Controller Bundle],Arcade,https://cdn.shopify.com/s/files/1/0363/6845/products/fee49b078ce79f43e671c837d5fc9f7a.jpg?v=1534687228,,$50.50,$120.00,1,1987-08-01
51,16264,NES,Arkista's Ring,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/4/47/NES_Arkistas_Ring.jpg,,$29.99,$86.98,1,1990-06-01
52,8538,NES,Astyanax,Action & Adventure,https://www.mobygames.com/images/covers/l/78034-astyanax-nes-front-cover.jpg,,$6.41,$18.34,1,1990-03-01
53,12187,NES,Athena,Action & Adventure,https://www.mobygames.com/images/covers/l/93958-athena-nes-front-cover.jpg,,$8.93,$49.99,1,1987-08-01
54,38016,NES,Athena [5 Screw],Action & Adventure,https://www.mobygames.com/images/covers/l/93958-athena-nes-front-cover.jpg,,$9.00,$60.00,1,1987-08-01
55,12188,NES,Athletic World,Sports,https://now.estarland.com/images/products/hr/13167/045557077006.jpg,,$6.06,$19.90,1,1987-07-01
56,38009,NES,Athletic World [5 Screw],Sports,https://now.estarland.com/images/products/hr/13167/045557077006.jpg,,$10.85,$32.95,1,1987-05-01
57,8541,NES,Attack of the Killer Tomatoes,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/3/3d/Attack_of_the_Killer_Tomatoes_%281991%29_Coverart.png,,$24.95,$66.24,1,1992-01-01
58,12189,NES,Baby Boomer,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/e/ea/Babyboomer.jpg,,$43.47,$93.52,1,1989-01-01
59,12190,NES,Back to the Future,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/a/af/BackToTheFutureNESBoxart.jpg,,$6.72,$28.19,1,1989-09-01
60,12191,NES,Back to the Future II and III,Action & Adventure,https://vignette.wikia.nocookie.net/bttf/images/1/15/BTTFIIandIII.jpg/revision/latest?cb=20070201220246,,$9.99,$34.65,1,1990-09-01
61,12192,NES,Bad Dudes,Action & Adventure,https://www.mobygames.com/images/covers/l/94792-bad-dudes-nes-front-cover.jpg,,$6.60,$19.99,1,1990-07-01
62,12193,NES,Bad News Baseball,Baseball,https://upload.wikimedia.org/wikipedia/en/6/65/Bad_News_Baseball_Coverart.png,,$8.64,$17.49,1,1990-06-01
63,12194,NES,Bad Street Brawler,Fighting,https://upload.wikimedia.org/wikipedia/en/e/e9/Bad_Street_Brawler_cover.png,,$6.71,$22.84,1,1989-09-01
64,11981,NES,Balloon Fight,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/a/a8/BalloonFightnesboxart.jpg,,$17.43,$119.99,1,1986-06-01
65,37983,NES,Balloon Fight [5 Screw],Action & Adventure,https://upload.wikimedia.org/wikipedia/en/a/a8/BalloonFightnesboxart.jpg,,$19.99,$76.40,1,1986-06-01
66,12195,NES,Bandai Golf Challenge Pebble Beach,Sports,https://upload.wikimedia.org/wikipedia/en/2/2f/Bandai_Golf_-_Challenge_Pebble_Beach_game_cover_art.jpg,,$3.33,$6.78,1,1989-02-01
67,13109,NES,Bandit Kings of Ancient China,Strategy,https://www.mobygames.com/images/covers/l/11191-bandit-kings-of-ancient-china-dos-front-cover.jpg,,$78.19,$134.43,1,1990-12-01
68,8554,NES,Barbie,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/7/78/Barbie_NES_box_art.jpg,,$7.98,$19.39,1,1991-12-01
69,8559,NES,Bard's Tale,RPG,http://img1.game-oldies.com/sites/default/files/packshots/nintendo-nes/bard-s-tale-the-usa.png,,$14.29,$35.00,1,1991-11-01
70,8560,NES,Barker Bill's Trick Shooting,Other,https://upload.wikimedia.org/wikipedia/en/1/13/BB_TS_NES.PNG,,$6.99,$18.47,1,1990-08-01
71,11982,NES,Baseball,Baseball,https://upload.wikimedia.org/wikipedia/en/6/64/Baseball_NES_box_art.jpg,,$5.00,$20.00,1,1985-10-01
72,13843,NES,Baseball Simulator 1.000,Baseball,https://upload.wikimedia.org/wikipedia/en/7/7c/BaseballSimulatorNESBoxart.jpg,,$7.13,$15.50,1,1990-03-01
73,12198,NES,Baseball Stars,Baseball,https://upload.wikimedia.org/wikipedia/en/2/28/BaseballStarsNESCover.jpg,,$8.97,$23.51,1,1989-07-01
74,8562,NES,Baseball Stars 2,Baseball,https://server.emulator.games/images/nintendo/baseball-stars-2.jpg,,$12.98,$33.05,1,1992-07-01
75,37966,NES,Baseball [5 Screw],Baseball,https://upload.wikimedia.org/wikipedia/en/6/64/Baseball_NES_box_art.jpg,,$4.00,$18.36,1,1985-10-01
76,8564,NES,Bases Loaded,Baseball,https://upload.wikimedia.org/wikipedia/en/c/cb/NES_Bases_Loaded_cover_art.jpg,,$4.44,$10.40,1,1988-07-01
77,8565,NES,Bases Loaded 2 Second Season,Baseball,https://upload.wikimedia.org/wikipedia/en/7/7c/Bases_Loaded_2_box_art.jpg,,$3.37,$8.50,1,1990-01-01
78,12199,NES,Bases Loaded 3,Baseball,https://upload.wikimedia.org/wikipedia/en/a/a7/Bases_Loaded_3_box_art.jpg,,$4.88,$12.99,1,1991-09-01
79,8566,NES,Bases Loaded 4,Baseball,https://upload.wikimedia.org/wikipedia/en/f/fd/Basesloaded4.jpg,,$31.04,$61.87,1,1993-04-01
80,8574,NES,Batman Returns,Action & Adventure,https://www.mobygames.com/images/covers/l/29788-batman-returns-nes-front-cover.jpg,,$15.00,$44.81,1,1993-01-01
81,13844,NES,Batman The Video Game,Action & Adventure,https://www.mobygames.com/images/covers/l/59498-batman-the-video-game-nes-front-cover.jpg,,$10.10,$35.00,1,1990-02-01
82,8570,NES,Batman: Return of the Joker,Action & Adventure,https://www.mobygames.com/images/covers/l/77994-batman-return-of-the-joker-nes-front-cover.jpg,,$36.00,$97.75,1,1991-12-01
83,12200,NES,Battle Chess,Strategy,https://www.mobygames.com/images/covers/l/216162-battle-chess-nes-front-cover.jpg,,$6.00,$22.03,1,1990-07-01
84,12201,NES,Battle of Olympus,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/7/7c/Battle_of_olympus.jpg,,$12.48,$43.78,1,1989-12-01
85,8582,NES,Battleship,Strategy,https://www.mobygames.com/images/covers/l/177327-battleship-nes-front-cover.jpg,,$14.88,$28.20,1,1993-09-01
86,12202,NES,Battletank,Action & Adventure,https://www.mobygames.com/images/covers/l/62303-garry-kitchen-s-battletank-nes-front-cover.jpg,,$7.36,$19.72,1,1990-09-01
87,8586,NES,Battletoads,Action & Adventure,https://www.mobygames.com/images/covers/l/78545-battletoads-nes-front-cover.jpg,,$16.53,$54.15,1,1991-06-01
88,8588,NES,Battletoads and Double Dragon The Ultimate Team,Action & Adventure,https://www.mobygames.com/images/covers/l/247143-battletoads-double-dragon-nes-front-cover.jpg,,$62.48,$209.50,1,1993-06-01
89,12203,NES,Bee 52,Action & Adventure,https://www.mobygames.com/images/covers/l/19360-bee-52-nes-front-cover.jpg,,$9.32,$29.97,1,1992-01-01
90,12204,NES,BeetleJuice,Action & Adventure,https://i.ebayimg.com/00/z/5l4AAOxyVaBS0sQy/$_32.JPG,,$16.55,$49.95,1,1991-05-01
91,8600,NES,Best of the Best Championship Karate,Fighting,https://www.mobygames.com/images/covers/l/247146-best-of-the-best-championship-karate-nes-front-cover.jpg,,$36.68,$132.39,1,1992-12-01
92,8603,NES,Bible Adventures,Action & Adventure,https://www.mobygames.com/images/covers/l/18977-bible-adventures-nes-front-cover.jpg,,$11.58,$23.78,1,1990-01-01
93,12205,NES,Bible Buffet,Other,https://m.media-amazon.com/images/M/MV5BNzBhZjZkMzItMTkwZi00ZWJkLWE0MGEtODM2OTQwOWNiZjdjXkEyXkFqcGdeQXVyNTY2MzQ3MDE@._V1_.jpg,,$61.66,$77.81,1,1993-01-01
94,12106,NES,Big Nose Freaks Out,Action & Adventure,https://www.mobygames.com/images/covers/l/14905-big-nose-freaks-out-nes-front-cover.jpg,,$84.99,$88.76,1,1992-01-01
95,39520,NES,Big Nose Freaks Out [Aladdin],Action & Adventure,https://cdn11.bigcommerce.com/s-ymgqt/images/stencil/300x300/products/40265/34180/big-nose__04372.1462545219.__17808.1473967314.jpg,,$14.68,$16.00,1,1987-01-01
96,16129,NES,Big Nose the Caveman,Action & Adventure,https://i.ebayimg.com/07/!!e!Uv1gEWM~$(KGrHqUOKnIEz6TrDnSKBNP3nOLZ1Q~~_32.JPG?set_id=89040003C1,,$11.75,$19.75,1,1991-01-01
97,12206,NES,Bigfoot,Action & Adventure,https://www.mobygames.com/images/covers/l/29925-bigfoot-nes-front-cover.jpg,,$7.64,$18.96,1,1990-07-01
98,8607,NES,Bill Elliott's NASCAR Challenge,Racing,http://img2.game-oldies.com/sites/default/files/packshots/nintendo-nes/bill-elliotts-nascar-challenge-usa.png,,$5.48,$14.03,1,1991-04-01
99,8606,NES,Bill and Ted's Excellent Video Game,Action & Adventure,https://www.mobygames.com/images/covers/l/29993-bill-ted-s-excellent-video-game-adventure-nes-front-cover.jpg,,$9.63,$20.57,1,1991-12-01
100,12107,NES,Bionic Commando,Action & Adventure,https://www.mobygames.com/images/covers/l/19540-bionic-commando-nes-front-cover.jpg,,$7.31,$33.20,1,1988-12-01
101,12108,NES,Black Bass,Sports,https://www.mobygames.com/images/covers/l/51657-black-bass-windows-front-cover.jpg,,$5.74,$16.01,1,1989-09-01
102,12109,NES,Blackjack,Other,https://cdn11.bigcommerce.com/s-ymgqt/images/stencil/1280x1280/products/24683/16162/Game%20Nintendo%20NES-609-2__79382.1394726169.jpg,,$39.12,$70.24,1,1992-01-01
103,8614,NES,Blades of Steel,Sports,https://www.mobygames.com/images/covers/l/45167-blades-of-steel-nes-front-cover.jpg,,$5.98,$19.11,1,1988-12-01
104,39515,NES,Blades of Steel [Classic Series],Sports,https://cdn11.bigcommerce.com/s-ymgqt/images/stencil/300x300/products/39769/31263/563389_108267_front__09625.1457469319.jpg,,$16.05,$39.95,1,1988-01-01
105,12110,NES,Blaster Master,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/9/99/Blaster_Master_boxart.jpg,,$6.87,$28.00,1,1988-11-01
106,8625,NES,Blue Marlin,Sports,https://upload.wikimedia.org/wikipedia/en/7/73/The_blue_marlin_nes_box_art.jpg,,$12.52,$24.30,1,1992-07-01
107,8627,NES,Blues Brothers,Action & Adventure,https://www.mobygames.com/images/covers/l/247148-the-blues-brothers-nes-front-cover.jpg,,$20.26,$42.15,1,1992-09-01
108,8628,NES,Bo Jackson Baseball,Baseball,https://www.mobygames.com/images/covers/l/175248-bo-jackson-baseball-nes-front-cover.jpg,,$6.99,$16.61,1,1991-10-01
109,12111,NES,Bomberman,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/7/72/BombermanCover.jpg,,$15.74,$57.00,1,1989-01-01
110,8632,NES,Bomberman II,Puzzle,https://upload.wikimedia.org/wikipedia/en/3/3a/Bomberman2Cover.jpg,,$118.33,$276.00,1,1993-02-01
111,8636,NES,Bonk's Adventure,Action & Adventure,https://cdn11.bigcommerce.com/s-ymgqt/images/stencil/1280x1280/products/24691/16176/Game%20Nintendo%20NES-617-2__72500.1394726290.jpg,,$474.28,$960.18,1,1994-01-01
112,12112,NES,Boulder Dash,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/a/a6/Boulder_Dash_NES.jpg,,$13.56,$25.86,1,1990-06-01
113,8643,NES,Bram Stoker's Dracula,Action & Adventure,https://static.giantbomb.com/uploads/scale_small/9/93770/2361185-nes_dracula_eu.jpg,,$27.94,$82.76,1,1993-09-01
114,8645,NES,Break Time The National Pool Tour,Sports,https://www.mobygames.com/images/covers/l/202384-break-time-the-national-pool-tour-nes-front-cover.jpg,,$9.99,$16.67,1,1993-01-01
115,12113,NES,BreakThru,Puzzle,https://now.estarland.com/images/products/hr/13219/013252002081.jpg,,$6.22,$20.97,1,1987-11-01
116,38039,NES,Breakthru [5 Screw],Action & Adventure,https://now.estarland.com/images/products/hr/13219/013252002081.jpg,,$7.50,$7.88,1,1987-09-01
117,14930,NES,Bubble Bath Babes,Action & Adventure,https://tiredoldhackdotcom.files.wordpress.com/2015/12/bubble-bath-babes.jpg,,$1369.11,$1937.74,1,1991-01-01
118,11983,NES,Bubble Bobble,Action & Adventure,https://www.mobygames.com/images/covers/l/16218-bubble-bobble-nes-front-cover.jpg,,$14.88,$47.13,1,1988-11-01
119,8654,NES,Bubble Bobble Part 2,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/e/eb/Bubbobpart2.jpg,,$264.15,$762.29,1,1993-08-01
120,8658,NES,Bucky O'Hare,Action & Adventure,https://www.mobygames.com/images/covers/l/90637-bucky-o-hare-nes-front-cover.jpg,,$99.50,$276.02,1,1992-01-01
121,8661,NES,Bugs Bunny Birthday Blowout,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/5/50/Bugs_Bunny_Birthday_Blowout.jpg,,$7.85,$19.30,1,1990-09-01
122,8662,NES,Bugs Bunny Crazy Castle,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/3/31/Crazy_Castle_Cover.png,,$7.99,$21.47,1,1989-08-01
123,12114,NES,Bump 'n' Jump,Action & Adventure,https://www.mobygames.com/images/covers/l/247156-bump-n-jump-nes-front-cover.jpg,,$7.56,$21.98,1,1988-12-01
124,12115,NES,Burai Fighter,Fighting,https://www.mobygames.com/images/covers/l/224593-burai-fighter-nes-front-cover.png,,$10.84,$22.68,1,1990-03-01
125,38006,NES,BurgerTime [5 Screw],Action & Adventure,https://www.mobygames.com/images/covers/l/174677-burgertime-nes-front-cover.jpg,,$13.99,$20.00,1,1987-04-01
126,12116,NES,Burgertime,Puzzle,https://www.mobygames.com/images/covers/l/174677-burgertime-nes-front-cover.jpg,,$11.75,$29.99,1,1987-05-01
127,12117,NES,Cabal,Action & Adventure,https://www.mobygames.com/images/covers/l/72807-cabal-nes-front-cover.jpg,,$7.26,$25.93,1,1990-06-01
128,8683,NES,Caesar's Palace,Sports,https://www.mobygames.com/images/covers/l/175373-caesars-palace-nes-front-cover.jpg,,$4.98,$11.12,1,1992-12-01
129,12118,NES,California Games,Sports,https://www.mobygames.com/images/covers/l/16338-california-games-nes-front-cover.jpg,,$5.50,$17.49,1,1989-06-01
130,8687,NES,California Raisins The Great Escape [Reproduction],Action & Adventure,https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/181765.jpg,,$48.00,$90.00,1,1990-04-01
131,14928,NES,Caltron 6-in-1,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/f/fe/Caltron_6-in-1.jpg,,$246.80,$288.13,1,1992-01-01
132,8695,NES,Captain America and the Avengers,Action & Adventure,http://nintendoagemedia.com/elements_nocache/E8BF839B-EA69-A7B0-58883B3CA65FDE3B.jpg,,$18.93,$71.67,1,1991-12-01
133,8696,NES,Captain Planet and the Planeteers,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/3/34/Captain_Planet_and_the_Planeteers_Coverart.png,,$12.40,$34.78,1,1991-09-01
134,12120,NES,Captain Skyhawk,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/b/b0/Captain_Skyhawk_Coverart.png,,$4.19,$12.14,1,1990-06-01
135,12121,NES,Casino Kid,Other,https://upload.wikimedia.org/wikipedia/en/2/2f/CasinoKidBoxart.jpg,,$4.56,$11.72,1,1989-10-01
136,8701,NES,Casino Kid II,Other,https://static.giantbomb.com/uploads/scale_small/0/3413/210957-casino_kid_2.jpg,,$105.97,$152.57,1,1993-04-01
137,8702,NES,Castelian,Action & Adventure,http://img2.game-oldies.com/sites/default/files/packshots/nintendo-nes/castelian-usa.png,,$17.85,$44.68,1,1991-06-01
138,12122,NES,Castle of Deceit,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/0/0e/CastleofDeceitBoxart.jpg,,$81.07,$110.79,1,1990-01-01
139,12123,NES,Castle of Dragon,Action & Adventure,https://www.mobygames.com/images/covers/l/247158-castle-of-dragon-nes-front-cover.jpg,,$11.06,$25.74,1,1990-06-01
140,12124,NES,Castlequest,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/3/34/CastlequestNESBoxart.jpg,,$6.98,$24.49,1,1989-09-01
141,8704,NES,Castlevania,Action & Adventure,https://www.mobygames.com/images/covers/l/41554-castlevania-nes-front-cover.jpg,,$23.00,$74.99,1,1987-05-01
142,11984,NES,Castlevania II Simon's Quest,Action & Adventure,https://www.mobygames.com/images/covers/l/24055-castlevania-ii-simon-s-quest-nes-front-cover.jpg,,$14.72,$50.00,1,1988-12-01
143,8706,NES,Castlevania III Dracula's Curse,Action & Adventure,https://www.mobygames.com/images/covers/l/41555-castlevania-iii-dracula-s-curse-nes-front-cover.jpg,,$29.99,$89.99,1,1990-09-01
144,38007,NES,Castlevania [5 Screw],Action & Adventure,https://www.mobygames.com/images/covers/l/41554-castlevania-nes-front-cover.jpg,,$28.84,$171.06,1,1987-05-01
145,12126,NES,Caveman Games,Party,https://www.mobygames.com/images/covers/l/247160-caveman-ugh-lympics-nes-front-cover.jpg,,$7.46,$20.72,1,1990-10-01
146,16130,NES,Challenge of the Dragon,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/c/c2/Challenge_of_the_Dragon_Cover.jpg,,$85.00,$124.78,1,1990-01-01
147,8713,NES,Championship Bowling,Sports,https://www.mobygames.com/images/covers/l/111029-championship-bowling-nes-front-cover.jpg,,$5.54,$9.49,1,1989-12-01
148,8714,NES,Championship Pool,Sports,https://upload.wikimedia.org/wikipedia/en/d/d6/NESPool.jpg,,$12.18,$29.92,1,1993-10-01
149,14927,NES,Cheetahmen II,Action & Adventure,https://static.miraheze.org/crappygameswiki/thumb/b/b4/CHEEH.PNG/411px-CHEEH.PNG,,$1283.41,$1330.06,1,1993-01-01
150,8722,NES,Chessmaster,Strategy,https://cdn11.bigcommerce.com/s-m92i69d8x0/images/stencil/1280x1775/products/6196/8136/TheChessMasterNES15252_f__53024.1502153741.jpg,,$4.31,$10.77,1,1990-01-01
151,8729,NES,Chiller,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/9/9f/Chiller_NES_cover.jpg,,$70.00,$101.08,1,1990-01-01
152,12127,NES,Chip and Dale Rescue Rangers,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/0/02/Chip_%27n_Dale_Rescue_Rangers_NES_Cover.png,,$12.37,$34.93,1,1990-06-01
153,8730,NES,Chip and Dale Rescue Rangers 2,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/e/e1/Chip-and-dale-rescue-rangers-2-cover.jpg,,$164.89,$413.91,1,1994-01-01
154,12128,NES,Chubby Cherub,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/2/25/Chubby_Cherub_Coverart.png,,$59.84,$614.39,1,1986-10-01
155,12129,NES,Circus Caper,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/1/1a/Circus_Caper_Cover.jpg,,$9.24,$18.35,1,1990-07-01
156,12130,NES,City Connection,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/2/2a/City_Connection_NA_NESboxart.png,,$7.33,$20.90,1,1988-05-01
157,12131,NES,Clash at Demonhead,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/5/57/Clashatdemonhead.jpg,,$12.33,$39.50,1,1990-01-01
158,12132,NES,Classic Concentration,Action & Adventure,https://www.mobygames.com/images/covers/l/247164-classic-concentration-nes-front-cover.jpg,,$7.03,$14.32,1,1990-09-01
159,38378,NES,Cleaning Kit,Accessories,https://i-h2.pinimg.com/564x/0f/b6/05/0fb6051452c629e28f8f7257636e2872.jpg,,$9.99,$10.75,1,1988-01-01
160,8738,NES,Cliffhanger,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/f/fd/NesCliffhanger.jpg,,$38.98,$109.99,1,1993-11-01
161,12133,NES,Clu Clu Land,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/4/41/Clu_Clu_Land_Cover.jpg,,$25.80,$171.24,1,1985-10-01
162,12134,NES,Cobra Command,Action & Adventure,https://www.mobygames.com/images/covers/l/41828-cobra-command-nes-front-cover.jpg,,$5.02,$12.00,1,1988-11-01
163,8743,NES,Cobra Triangle,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/b/b5/Cobratriangle.jpg,,$7.52,$22.60,1,1989-07-01
164,8747,NES,Code Name Viper,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/9/9a/Code_Name_Viper_cover.jpg,,$6.94,$23.96,1,1990-03-01
165,8753,NES,Color A Dinosaur,Other,https://www.mobygames.com/images/covers/l/26352-color-a-dinosaur-nes-front-cover.jpg,,$80.45,$402.99,1,1993-07-01
166,12135,NES,Commando,Action & Adventure,https://www.mobygames.com/images/covers/l/85915-commando-nes-front-cover.jpg,,$5.72,$16.99,1,1986-11-01
167,37997,NES,Commando [5 Screw],Other,https://www.mobygames.com/images/covers/l/85915-commando-nes-front-cover.jpg,,$6.46,$26.02,1,1986-11-01
168,12136,NES,Conan the Mysteries of Time,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/2/2c/Mysteries_of_Time_cover.jpg,,$35.98,$57.33,1,
169,12137,NES,Conflict,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/0/00/Conflict_NES_cover.jpg,,$12.99,$22.03,1,1990-03-01
170,12138,NES,Conquest of the Crystal Palace,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/4/4d/Conquest_of_the_Crystal_Palace_cover.jpg,,$20.72,$65.00,1,1990-11-01
171,12139,NES,Contra,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/6/65/Contra_cover.jpg,,$21.97,$65.00,1,1988-02-01
172,12140,NES,Contra Force,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/4/48/Contraforcecover.gif,,$84.99,$242.98,1,1992-09-01
173,37258,NES,Control Deck Test Cartridge,Other,http://nintendoagemedia.com/elements_nocache/2F9241FA-E870-DFF2-495AE1481536AE00.jpg,,$375.00,,1,1985-01-01
